split,index,image_id
train,68293,00002796_010
train,68294,00029080_000
train,68295,00020094_007
train,68296,00018475_005
train,68297,00018173_002
train,68298,00023190_016
train,68299,00016376_005
train,68300,00001805_004
train,68301,00004665_001
train,68302,00013714_001
train,68303,00011619_003
train,68304,00005881_002
train,68305,00030064_002
train,68306,00015851_000
train,68307,00018104_009
train,68308,00029914_001
train,68309,00019967_025
train,68310,00001373_040
train,68311,00011394_000
train,68312,00013436_003
train,68313,00012176_009
train,68314,00011789_007
train,68315,00022460_000
train,68316,00029356_000
train,68317,00010994_003
train,68318,00018387_009
train,68319,00021110_004
train,68320,00014617_009
train,68321,00027455_003
train,68322,00013090_000
train,68323,00015344_001
train,68324,00019240_004
train,68325,00027464_026
train,68326,00014346_026
train,68327,00000711_011
train,68328,00016335_001
train,68329,00011351_020
train,68330,00021598_001
train,68331,00003637_003
train,68332,00000105_003
train,68333,00012021_011
train,68334,00021187_000
train,68335,00021389_005
train,68336,00027566_003
train,68337,00006134_002
train,68338,00022596_005
train,68339,00007056_005
train,68340,00029901_001
train,68341,00003148_001
train,68342,00012021_081
train,68343,00009727_006
train,68344,00007937_001
train,68345,00021118_001
train,68346,00003528_027
train,68347,00019690_001
train,68348,00002120_002
train,68349,00001974_015
train,68350,00021702_000
train,68351,00026737_000
train,68352,00018615_027
train,68353,00014187_000
train,68354,00001255_031
train,68355,00008808_002
train,68356,00001034_003
train,68357,00020967_001
train,68358,00022837_001
train,68359,00013370_003
train,68360,00021075_002
train,68361,00029630_000
train,68362,00013447_013
train,68363,00008362_026
train,68364,00001961_001
train,68365,00003098_012
train,68366,00028549_006
train,68367,00011925_023
train,68368,00016291_036
train,68369,00003253_001
train,68370,00005922_000
train,68371,00000254_000
train,68372,00011464_000
train,68373,00011592_000
train,68374,00003343_004
train,68375,00017541_018
train,68376,00004822_020
train,68377,00004858_009
train,68378,00006181_000
train,68379,00023033_001
train,68380,00000202_000
train,68381,00005037_001
train,68382,00026131_000
train,68383,00007308_000
train,68384,00012422_009
train,68385,00001637_005
train,68386,00020880_001
train,68387,00014429_009
train,68388,00015840_000
train,68389,00023646_000
train,68390,00020294_007
train,68391,00019643_021
train,68392,00029919_010
train,68393,00011136_021
train,68394,00025725_002
train,68395,00008817_002
train,68396,00009319_000
train,68397,00017726_008
train,68398,00006215_002
train,68399,00015416_000
train,68400,00015802_000
train,68401,00012972_000
train,68402,00011394_001
train,68403,00002867_001
train,68404,00021711_011
train,68405,00003218_000
train,68406,00012298_005
train,68407,00000013_002
train,68408,00030158_000
train,68409,00028208_013
train,68410,00014675_007
train,68411,00013467_017
train,68412,00026024_027
train,68413,00000869_008
train,68414,00004717_000
train,68415,00025144_000
train,68416,00014820_000
train,68417,00026923_003
train,68418,00002300_012
train,68419,00002256_013
train,68420,00000543_000
train,68421,00005847_006
train,68422,00000765_004
train,68423,00014792_005
train,68424,00013678_005
train,68425,00011249_000
train,68426,00001836_011
train,68427,00004991_003
train,68428,00010071_002
train,68429,00015647_047
train,68430,00007068_000
train,68431,00006767_001
train,68432,00010314_016
train,68433,00020326_013
train,68434,00005976_003
train,68435,00006944_002
train,68436,00008068_006
train,68437,00012931_007
train,68438,00028180_007
train,68439,00003870_000
train,68440,00011136_005
train,68441,00004411_000
train,68442,00007916_012
train,68443,00004513_000
train,68444,00000491_010
train,68445,00006308_003
train,68446,00029006_000
train,68447,00004848_001
train,68448,00024353_000
train,68449,00018958_004
train,68450,00000076_000
train,68451,00001730_002
train,68452,00027894_010
train,68453,00011837_007
train,68454,00002360_006
train,68455,00012992_002
train,68456,00009507_024
train,68457,00001629_011
train,68458,00009595_011
train,68459,00002059_011
train,68460,00021786_003
train,68461,00001583_017
train,68462,00005540_000
train,68463,00030519_005
train,68464,00012960_000
train,68465,00014546_010
train,68466,00026535_000
train,68467,00022020_000
train,68468,00000213_002
train,68469,00014398_035
train,68470,00022238_001
train,68471,00008523_002
train,68472,00017438_000
train,68473,00004360_006
train,68474,00001203_011
train,68475,00001019_005
train,68476,00026927_000
train,68477,00006195_007
train,68478,00003716_000
train,68479,00009600_009
train,68480,00006042_000
train,68481,00029017_004
train,68482,00012919_001
train,68483,00009878_000
train,68484,00001575_000
train,68485,00001735_004
train,68486,00028289_001
train,68487,00002248_007
train,68488,00010677_025
train,68489,00025512_001
train,68490,00012364_023
train,68491,00002587_000
train,68492,00010475_006
train,68493,00005140_001
train,68494,00025382_002
train,68495,00015406_006
train,68496,00010262_002
train,68497,00004858_050
train,68498,00007157_029
train,68499,00002540_000
train,68500,00014867_000
train,68501,00017484_004
train,68502,00026451_075
train,68503,00012509_002
train,68504,00010700_002
train,68505,00015624_002
train,68506,00005916_007
train,68507,00010718_006
train,68508,00010831_000
train,68509,00006260_010
train,68510,00015386_008
train,68511,00007026_000
train,68512,00013226_000
train,68513,00001355_005
train,68514,00008086_000
train,68515,00013625_035
train,68516,00016508_018
train,68517,00013124_000
train,68518,00029470_012
train,68519,00006605_019
train,68520,00010714_000
train,68521,00023156_005
train,68522,00002460_001
train,68523,00015587_001
train,68524,00016177_005
train,68525,00004933_002
train,68526,00002300_039
train,68527,00024740_000
train,68528,00018044_003
train,68529,00024472_000
train,68530,00007693_000
train,68531,00016964_008
train,68532,00005497_004
train,68533,00002582_004
train,68534,00022072_010
train,68535,00012364_019
train,68536,00016190_001
train,68537,00028674_001
train,68538,00020286_018
train,68539,00006832_011
train,68540,00012773_000
train,68541,00029193_000
train,68542,00023595_000
train,68543,00008539_000
train,68544,00023998_000
train,68545,00005993_006
train,68546,00015313_020
train,68547,00010964_000
train,68548,00008745_021
train,68549,00009656_000
train,68550,00030393_000
train,68551,00023703_003
train,68552,00025048_000
train,68553,00021411_000
train,68554,00018317_007
train,68555,00023328_000
train,68556,00018125_008
train,68557,00018055_045
train,68558,00003100_000
train,68559,00013793_000
train,68560,00017274_001
train,68561,00030757_000
train,68562,00009301_004
train,68563,00025769_003
train,68564,00006425_019
train,68565,00007728_008
train,68566,00008613_008
train,68567,00030536_007
train,68568,00011794_011
train,68569,00004542_003
train,68570,00010590_002
train,68571,00005376_006
train,68572,00014956_016
train,68573,00014346_044
train,68574,00029534_000
train,68575,00017606_025
train,68576,00001946_024
train,68577,00022993_000
train,68578,00027833_022
train,68579,00023421_000
train,68580,00017802_000
train,68581,00019805_012
train,68582,00009892_037
train,68583,00011351_013
train,68584,00028679_002
train,68585,00003528_059
train,68586,00002931_002
train,68587,00020066_000
train,68588,00000732_002
train,68589,00005943_000
train,68590,00029470_000
train,68591,00014607_001
train,68592,00019869_001
train,68593,00001381_004
train,68594,00006851_028
train,68595,00014332_000
train,68596,00006344_002
train,68597,00005124_002
train,68598,00026934_000
train,68599,00002100_002
train,68600,00014987_000
train,68601,00006481_019
train,68602,00000244_001
train,68603,00027065_006
train,68604,00014022_082
train,68605,00027079_011
train,68606,00014827_002
train,68607,00000796_009
train,68608,00019750_005
train,68609,00013574_004
train,68610,00007557_023
train,68611,00022255_000
train,68612,00006798_000
train,68613,00017812_000
train,68614,00018305_001
train,68615,00002510_000
train,68616,00009604_004
train,68617,00009698_002
train,68618,00020219_000
train,68619,00006993_002
train,68620,00007830_002
train,68621,00019009_000
train,68622,00007090_004
train,68623,00013937_009
train,68624,00001875_002
train,68625,00027213_030
train,68626,00018423_000
train,68627,00022604_001
train,68628,00010880_000
train,68629,00001558_039
train,68630,00026461_007
train,68631,00015852_011
train,68632,00024104_000
train,68633,00012288_001
train,68634,00028811_005
train,68635,00002300_029
train,68636,00017747_032
train,68637,00004821_000
train,68638,00011318_000
train,68639,00029474_006
train,68640,00002258_000
train,68641,00020037_011
train,68642,00015646_041
train,68643,00026505_002
train,68644,00012968_000
train,68645,00015133_000
train,68646,00015155_000
train,68647,00000143_004
train,68648,00009798_013
train,68649,00010658_002
train,68650,00019208_003
train,68651,00001465_000
train,68652,00011702_072
train,68653,00004523_009
train,68654,00005262_000
train,68655,00027809_006
train,68656,00015557_004
train,68657,00001736_025
train,68658,00001034_001
train,68659,00027938_003
train,68660,00017214_000
train,68661,00028317_001
train,68662,00002576_014
train,68663,00008813_000
train,68664,00014294_000
train,68665,00003460_001
train,68666,00009889_039
train,68667,00020520_002
train,68668,00017316_000
train,68669,00022476_000
train,68670,00017595_003
train,68671,00025085_001
train,68672,00010468_000
train,68673,00015384_004
train,68674,00023162_029
train,68675,00011086_000
train,68676,00004277_000
train,68677,00014627_000
train,68678,00018087_003
train,68679,00011768_004
train,68680,00029346_002
train,68681,00010967_009
train,68682,00028515_000
train,68683,00003126_001
train,68684,00009689_021
train,68685,00023078_007
train,68686,00028446_000
train,68687,00025472_000
train,68688,00021748_002
train,68689,00030389_014
train,68690,00001350_000
train,68691,00000368_011
train,68692,00000131_001
train,68693,00018464_026
train,68694,00005378_001
train,68695,00030086_000
train,68696,00021041_006
train,68697,00017318_005
train,68698,00005026_008
train,68699,00007782_003
train,68700,00006063_000
train,68701,00026580_001
train,68702,00000181_061
train,68703,00016030_003
train,68704,00019736_001
train,68705,00011460_075
train,68706,00019758_001
train,68707,00006082_000
train,68708,00029869_004
train,68709,00028357_001
train,68710,00029330_000
train,68711,00010278_001
train,68712,00010887_013
train,68713,00008295_000
train,68714,00011211_006
train,68715,00013095_001
train,68716,00013111_050
train,68717,00029594_002
train,68718,00011351_011
train,68719,00012806_000
train,68720,00011752_024
train,68721,00025849_035
train,68722,00012578_000
train,68723,00012129_003
train,68724,00013616_035
train,68725,00001592_000
train,68726,00022197_000
train,68727,00003188_001
train,68728,00030463_002
train,68729,00015231_000
train,68730,00028803_004
train,68731,00022815_043
train,68732,00007868_001
train,68733,00006044_008
train,68734,00020530_000
train,68735,00013031_001
train,68736,00016106_004
train,68737,00014302_014
train,68738,00015870_000
train,68739,00017138_031
train,68740,00009894_009
train,68741,00018253_029
train,68742,00012234_000
train,68743,00000936_000
train,68744,00003198_001
train,68745,00008841_051
train,68746,00003246_001
train,68747,00013340_000
train,68748,00025124_003
train,68749,00015034_004
train,68750,00014142_000
train,68751,00004034_009
train,68752,00026823_000
train,68753,00026134_001
train,68754,00005776_003
train,68755,00001821_001
train,68756,00012123_000
train,68757,00013615_033
train,68758,00007442_010
train,68759,00017668_000
train,68760,00004882_001
train,68761,00007868_000
train,68762,00029180_002
train,68763,00002748_001
train,68764,00001930_000
train,68765,00006519_012
train,68766,00000632_006
train,68767,00003799_002
train,68768,00015885_001
train,68769,00021370_000
train,68770,00008046_004
train,68771,00014552_000
train,68772,00006517_009
train,68773,00016800_007
train,68774,00007034_017
train,68775,00011619_007
train,68776,00014022_015
train,68777,00003028_013
train,68778,00010607_000
train,68779,00000744_008
train,68780,00017249_000
train,68781,00027190_006
train,68782,00020067_000
train,68783,00018530_007
train,68784,00018719_000
train,68785,00002258_002
train,68786,00007624_050
train,68787,00000853_001
train,68788,00022098_005
train,68789,00002672_003
train,68790,00007195_003
train,68791,00010601_006
train,68792,00019707_016
train,68793,00018091_022
train,68794,00017277_003
train,68795,00027182_002
train,68796,00004642_000
train,68797,00020398_019
train,68798,00018500_005
train,68799,00021968_004
train,68800,00017852_004
train,68801,00007670_029
train,68802,00010279_002
train,68803,00013380_002
train,68804,00012073_000
train,68805,00027639_001
train,68806,00009330_001
train,68807,00009807_002
train,68808,00002807_000
train,68809,00024629_000
train,68810,00022880_003
train,68811,00015799_017
train,68812,00015283_000
train,68813,00015946_003
train,68814,00013005_000
train,68815,00015351_004
train,68816,00028844_003
train,68817,00005271_003
train,68818,00028974_002
train,68819,00017980_009
train,68820,00028793_000
train,68821,00022110_000
train,68822,00028876_065
train,68823,00030077_004
train,68824,00017524_001
train,68825,00018857_000
train,68826,00012219_004
train,68827,00026629_000
train,68828,00023178_002
train,68829,00006315_000
train,68830,00013917_022
train,68831,00027066_007
train,68832,00007034_046
train,68833,00013112_010
train,68834,00005119_007
train,68835,00004824_007
train,68836,00018334_005
train,68837,00008888_014
train,68838,00028205_000
train,68839,00007728_007
train,68840,00007046_010
train,68841,00018621_000
train,68842,00006043_005
train,68843,00012530_000
train,68844,00008526_001
train,68845,00015647_002
train,68846,00021457_002
train,68847,00026610_000
train,68848,00019495_004
train,68849,00020326_055
train,68850,00002345_011
train,68851,00026698_001
train,68852,00014831_000
train,68853,00003222_000
train,68854,00018237_033
train,68855,00015589_002
train,68856,00010709_005
train,68857,00030079_073
train,68858,00010547_005
train,68859,00015556_014
train,68860,00013810_002
train,68861,00003459_023
train,68862,00030437_000
train,68863,00015031_028
train,68864,00019283_000
train,68865,00001255_017
train,68866,00026392_000
train,68867,00006829_002
train,68868,00003218_001
train,68869,00007034_031
train,68870,00028716_000
train,68871,00017606_039
train,68872,00007718_008
train,68873,00003527_004
train,68874,00018371_000
train,68875,00008362_005
train,68876,00006058_001
train,68877,00001855_010
train,68878,00015328_003
train,68879,00026263_007
train,68880,00009022_001
train,68881,00025189_007
train,68882,00003407_000
train,68883,00000974_008
train,68884,00000869_002
train,68885,00001836_109
train,68886,00028876_007
train,68887,00015628_016
train,68888,00003062_018
train,68889,00010060_046
train,68890,00014809_015
train,68891,00006917_001
train,68892,00002747_004
train,68893,00000908_001
train,68894,00012014_003
train,68895,00005316_002
train,68896,00016764_000
train,68897,00001836_039
train,68898,00007127_003
train,68899,00028498_004
train,68900,00003392_001
train,68901,00002003_003
train,68902,00027468_000
train,68903,00026451_052
train,68904,00009911_004
train,68905,00018568_000
train,68906,00021971_000
train,68907,00001836_072
train,68908,00007023_002
train,68909,00015964_002
train,68910,00026713_012
train,68911,00020405_004
train,68912,00002430_000
train,68913,00000013_004
train,68914,00010350_001
train,68915,00017357_001
train,68916,00016258_014
train,68917,00011004_000
train,68918,00013982_006
train,68919,00014251_007
train,68920,00005400_005
train,68921,00024163_006
train,68922,00011429_000
train,68923,00022453_000
train,68924,00024047_000
train,68925,00012087_051
train,68926,00018860_037
train,68927,00001921_001
train,68928,00008880_000
train,68929,00006249_004
train,68930,00012543_007
train,68931,00015856_003
train,68932,00020213_003
train,68933,00003271_002
train,68934,00025489_001
train,68935,00027108_002
train,68936,00009889_003
train,68937,00018212_000
train,68938,00007451_007
train,68939,00014863_000
train,68940,00006679_008
train,68941,00002004_002
train,68942,00020652_007
train,68943,00013787_000
train,68944,00011781_000
train,68945,00024124_000
train,68946,00000255_002
train,68947,00004180_004
train,68948,00000383_001
train,68949,00019169_018
train,68950,00020671_019
train,68951,00013670_113
train,68952,00014203_046
train,68953,00010794_004
train,68954,00026024_018
train,68955,00004699_001
train,68956,00010625_008
train,68957,00014532_005
train,68958,00022888_002
train,68959,00003750_000
train,68960,00013993_020
train,68961,00018788_001
train,68962,00012848_007
train,68963,00018916_000
train,68964,00017207_006
train,68965,00018972_048
train,68966,00017997_002
train,68967,00003528_015
train,68968,00009927_000
train,68969,00016990_003
train,68970,00030101_002
train,68971,00014149_036
train,68972,00009691_002
train,68973,00013670_101
train,68974,00002359_019
train,68975,00023211_028
train,68976,00020243_008
train,68977,00013111_063
train,68978,00001921_002
train,68979,00004961_006
train,68980,00004203_000
train,68981,00029867_000
train,68982,00011687_004
train,68983,00011837_003
train,68984,00029233_000
train,68985,00007065_003
train,68986,00000368_004
train,68987,00019674_002
train,68988,00022283_023
train,68989,00016846_000
train,68990,00026412_010
train,68991,00007747_001
train,68992,00013750_005
train,68993,00012627_000
train,68994,00026701_001
train,68995,00000865_010
train,68996,00007151_002
train,68997,00002291_002
train,68998,00001395_008
train,68999,00018345_000
train,69000,00006321_000
train,69001,00014675_027
train,69002,00013721_002
train,69003,00017698_001
train,69004,00018233_063
train,69005,00002412_003
train,69006,00026747_002
train,69007,00015328_001
train,69008,00018379_001
train,69009,00025932_001
train,69010,00003330_002
train,69011,00010699_000
train,69012,00030632_000
train,69013,00022416_046
train,69014,00012342_005
train,69015,00017947_011
train,69016,00013993_008
train,69017,00020910_000
train,69018,00020130_006
train,69019,00002323_000
train,69020,00030494_000
train,69021,00026740_000
train,69022,00016177_015
train,69023,00025924_021
train,69024,00005066_039
train,69025,00029666_006
train,69026,00016796_002
train,69027,00016930_005
train,69028,00005346_000
train,69029,00029017_006
train,69030,00016109_009
train,69031,00020318_030
train,69032,00020801_000
train,69033,00026886_001
train,69034,00016099_000
train,69035,00025513_002
train,69036,00012719_004
train,69037,00029189_000
train,69038,00010427_004
train,69039,00012392_000
train,69040,00000459_029
train,69041,00015563_002
train,69042,00028897_003
train,69043,00003833_000
train,69044,00023126_000
train,69045,00001397_008
train,69046,00003126_002
train,69047,00013625_038
train,69048,00017138_086
train,69049,00013958_000
train,69050,00002271_008
train,69051,00018390_004
train,69052,00014370_000
train,69053,00009365_013
train,69054,00014398_034
train,69055,00024222_000
train,69056,00013961_002
train,69057,00009397_011
train,69058,00028807_001
train,69059,00013798_007
train,69060,00022290_002
train,69061,00018217_000
train,69062,00013515_001
train,69063,00005341_000
train,69064,00018547_000
train,69065,00007085_000
train,69066,00005515_000
train,69067,00000104_001
train,69068,00000489_002
train,69069,00028109_001
train,69070,00016367_001
train,69071,00030046_001
train,69072,00003593_004
train,69073,00009748_000
train,69074,00012683_000
train,69075,00008465_002
train,69076,00029976_010
train,69077,00004758_000
train,69078,00028876_006
train,69079,00026565_000
train,69080,00029813_008
train,69081,00003528_033
train,69082,00014327_000
train,69083,00005448_001
train,69084,00003868_004
train,69085,00016729_003
train,69086,00012935_000
train,69087,00001218_000
train,69088,00029437_012
train,69089,00022612_000
train,69090,00020773_005
train,69091,00027230_000
train,69092,00010544_018
train,69093,00002102_000
train,69094,00027602_000
train,69095,00009294_000
train,69096,00026392_002
train,69097,00016044_000
train,69098,00015646_047
train,69099,00002714_000
train,69100,00020652_009
train,69101,00004644_000
train,69102,00000877_034
train,69103,00029727_002
train,69104,00005814_000
train,69105,00006080_000
train,69106,00013922_016
train,69107,00001855_029
train,69108,00015443_014
train,69109,00009799_005
train,69110,00023378_000
train,69111,00015160_020
train,69112,00005427_000
train,69113,00018229_000
train,69114,00012019_013
train,69115,00018187_045
train,69116,00012351_000
train,69117,00002639_011
train,69118,00015819_000
train,69119,00006248_001
train,69120,00007355_003
train,69121,00007632_012
train,69122,00022034_000
train,69123,00003683_008
train,69124,00018413_000
train,69125,00018293_001
train,69126,00026553_000
train,69127,00030279_009
train,69128,00018253_063
train,69129,00017587_000
train,69130,00030408_000
train,69131,00030079_004
train,69132,00003426_040
train,69133,00005137_001
train,69134,00018972_009
train,69135,00027359_008
train,69136,00007236_002
train,69137,00015008_001
train,69138,00013917_015
train,69139,00002351_009
train,69140,00019176_092
train,69141,00014607_006
train,69142,00006242_009
train,69143,00026412_038
train,69144,00020868_002
train,69145,00001397_005
train,69146,00021962_001
train,69147,00002009_000
train,69148,00006727_001
train,69149,00017862_000
train,69150,00029813_004
train,69151,00021157_000
train,69152,00028895_000
train,69153,00005852_000
train,69154,00000468_040
train,69155,00017152_000
train,69156,00014958_005
train,69157,00016064_017
train,69158,00018809_002
train,69159,00014956_017
train,69160,00015852_010
train,69161,00007670_037
train,69162,00003405_004
train,69163,00012759_000
train,69164,00022431_002
train,69165,00019843_000
train,69166,00013591_000
train,69167,00023928_000
train,69168,00004976_005
train,69169,00003873_000
train,69170,00004858_037
train,69171,00021372_000
train,69172,00000256_000
train,69173,00013683_000
train,69174,00017432_000
train,69175,00022734_006
train,69176,00011905_000
train,69177,00018521_004
train,69178,00022335_004
train,69179,00005348_015
train,69180,00003219_002
train,69181,00005691_000
train,69182,00009895_000
train,69183,00001103_002
train,69184,00021028_000
train,69185,00003894_009
train,69186,00018253_018
train,69187,00014717_002
train,69188,00025150_000
train,69189,00010535_007
train,69190,00019429_000
train,69191,00004013_001
train,69192,00009699_000
train,69193,00012592_002
train,69194,00022116_001
train,69195,00006783_006
train,69196,00021170_001
train,69197,00029688_000
train,69198,00021212_012
train,69199,00006875_004
train,69200,00026848_024
train,69201,00005757_000
train,69202,00008774_002
train,69203,00006230_011
train,69204,00026985_000
train,69205,00002442_000
train,69206,00021498_000
train,69207,00004508_002
train,69208,00009507_015
train,69209,00013993_081
train,69210,00005267_001
train,69211,00019594_013
train,69212,00007946_002
train,69213,00011727_000
train,69214,00013625_014
train,69215,00004570_000
train,69216,00010160_000
train,69217,00022886_000
train,69218,00000798_019
train,69219,00019364_004
train,69220,00019242_013
train,69221,00019861_015
train,69222,00016009_001
train,69223,00029985_003
train,69224,00002816_000
train,69225,00010809_000
train,69226,00004268_009
train,69227,00022440_002
train,69228,00001836_107
train,69229,00015318_006
train,69230,00027341_000
train,69231,00002023_002
train,69232,00014406_004
train,69233,00000607_000
train,69234,00009845_024
train,69235,00015894_000
train,69236,00018219_000
train,69237,00004822_053
train,69238,00011832_004
train,69239,00004006_046
train,69240,00017181_000
train,69241,00010575_004
train,69242,00011402_017
train,69243,00001987_000
train,69244,00014416_000
train,69245,00001430_000
train,69246,00012364_006
train,69247,00022028_001
train,69248,00022186_000
train,69249,00015856_001
train,69250,00010727_004
train,69251,00026221_012
train,69252,00027361_002
train,69253,00007576_019
train,69254,00010634_000
train,69255,00008852_000
train,69256,00005448_018
train,69257,00022413_000
train,69258,00002666_010
train,69259,00007865_005
train,69260,00010352_071
train,69261,00025054_000
train,69262,00029152_000
train,69263,00028628_009
train,69264,00003540_000
train,69265,00029617_003
train,69266,00022730_000
train,69267,00026923_008
train,69268,00020870_001
train,69269,00013289_000
train,69270,00022888_004
train,69271,00024007_000
train,69272,00011764_003
train,69273,00014520_008
train,69274,00012045_034
train,69275,00013601_003
train,69276,00026515_001
train,69277,00021483_000
train,69278,00013531_005
train,69279,00022273_000
train,69280,00008522_032
train,69281,00006050_000
train,69282,00021162_000
train,69283,00008447_000
train,69284,00003903_000
train,69285,00007286_018
train,69286,00011034_014
train,69287,00004425_006
train,69288,00010752_013
train,69289,00019201_008
train,69290,00018543_008
train,69291,00009216_001
train,69292,00020827_007
train,69293,00009845_014
train,69294,00024592_000
train,69295,00015168_000
train,69296,00012803_000
train,69297,00018055_006
train,69298,00026524_016
train,69299,00030079_055
train,69300,00027997_002
train,69301,00011124_000
train,69302,00017603_005
train,69303,00002066_012
train,69304,00001470_008
train,69305,00027833_017
train,69306,00002892_008
train,69307,00004571_008
train,69308,00005698_000
train,69309,00002112_003
train,69310,00021213_002
train,69311,00018318_000
train,69312,00018543_011
train,69313,00010871_000
train,69314,00004571_005
train,69315,00012048_005
train,69316,00009397_002
train,69317,00030511_000
train,69318,00022811_003
train,69319,00007117_000
train,69320,00025234_006
train,69321,00016971_028
train,69322,00009988_001
train,69323,00019495_005
train,69324,00022679_005
train,69325,00028148_017
train,69326,00006647_005
train,69327,00003045_001
train,69328,00015648_000
train,69329,00018027_006
train,69330,00011711_007
train,69331,00015646_017
train,69332,00003789_008
train,69333,00005612_005
train,69334,00020775_000
train,69335,00006271_055
train,69336,00012364_072
train,69337,00020458_001
train,69338,00013144_005
train,69339,00016705_010
train,69340,00023168_005
train,69341,00015308_000
train,69342,00016270_007
train,69343,00012611_000
train,69344,00002395_022
train,69345,00016796_012
train,69346,00017985_007
train,69347,00015606_037
train,69348,00020081_000
train,69349,00020062_000
train,69350,00005543_002
train,69351,00018039_000
train,69352,00008337_001
train,69353,00022726_009
train,69354,00000116_021
train,69355,00011720_000
train,69356,00021201_090
train,69357,00019238_003
train,69358,00008008_039
train,69359,00014675_014
train,69360,00021201_008
train,69361,00011711_010
train,69362,00009727_032
train,69363,00006412_000
train,69364,00007918_001
train,69365,00001992_002
train,69366,00018926_001
train,69367,00004876_002
train,69368,00026676_002
train,69369,00029449_000
train,69370,00011829_008
train,69371,00009120_006
train,69372,00011968_000
train,69373,00009868_000
train,69374,00002649_002
train,69375,00004737_008
train,69376,00011460_022
train,69377,00016987_007
train,69378,00004007_010
train,69379,00015338_009
train,69380,00007666_000
train,69381,00015069_000
train,69382,00027584_002
train,69383,00001206_001
train,69384,00000711_005
train,69385,00030650_003
train,69386,00028876_003
train,69387,00004418_003
train,69388,00015641_002
train,69389,00015246_001
train,69390,00025789_000
train,69391,00012686_004
train,69392,00008325_000
train,69393,00004470_007
train,69394,00021437_000
train,69395,00005460_008
train,69396,00012426_003
train,69397,00013670_097
train,69398,00014008_000
train,69399,00010475_041
train,69400,00022125_002
train,69401,00006634_004
train,69402,00004625_002
train,69403,00025117_004
train,69404,00013993_039
train,69405,00017234_000
train,69406,00000766_011
train,69407,00005939_007
train,69408,00007098_006
train,69409,00017078_001
train,69410,00019787_000
train,69411,00017528_010
train,69412,00022523_004
train,69413,00029052_010
train,69414,00009863_054
train,69415,00014112_011
train,69416,00028677_001
train,69417,00024634_001
train,69418,00000242_002
train,69419,00003087_001
train,69420,00014999_000
train,69421,00021610_020
train,69422,00022857_006
train,69423,00008297_014
train,69424,00008522_002
train,69425,00019407_000
train,69426,00022424_000
train,69427,00026918_001
train,69428,00004911_002
train,69429,00030246_000
train,69430,00011719_015
train,69431,00018044_050
train,69432,00012719_002
train,69433,00021837_000
train,69434,00010481_018
train,69435,00015530_141
train,69436,00013605_000
train,69437,00013408_017
train,69438,00027107_004
train,69439,00011140_022
train,69440,00001248_016
train,69441,00010994_007
train,69442,00007157_000
train,69443,00003726_001
train,69444,00011925_032
train,69445,00025787_007
train,69446,00014706_017
train,69447,00016932_000
train,69448,00012144_017
train,69449,00007441_006
train,69450,00013176_005
train,69451,00008230_003
train,69452,00015895_021
train,69453,00018091_019
train,69454,00017484_007
train,69455,00015530_145
train,69456,00015106_000
train,69457,00025905_003
train,69458,00014543_005
train,69459,00006832_007
train,69460,00025252_008
train,69461,00020673_012
train,69462,00000926_002
train,69463,00006389_000
train,69464,00027260_006
train,69465,00002143_004
train,69466,00016785_009
train,69467,00010165_007
train,69468,00010801_007
train,69469,00023235_001
train,69470,00000533_005
train,69471,00019528_004
train,69472,00025960_005
train,69473,00002547_009
train,69474,00009608_051
train,69475,00003208_002
train,69476,00012931_024
train,69477,00013496_000
train,69478,00012179_000
train,69479,00000468_053
train,69480,00021489_004
train,69481,00001255_023
train,69482,00008723_000
train,69483,00011269_009
train,69484,00003062_013
train,69485,00006006_002
train,69486,00027416_008
train,69487,00005832_023
train,69488,00014596_007
train,69489,00018978_001
train,69490,00001967_001
train,69491,00003316_000
train,69492,00029959_002
train,69493,00024948_000
train,69494,00020096_000
train,69495,00020999_001
train,69496,00029985_000
train,69497,00027725_034
train,69498,00012322_001
train,69499,00015421_000
train,69500,00006647_001
train,69501,00009219_002
train,69502,00026768_002
train,69503,00013019_003
train,69504,00021374_015
train,69505,00003383_001
train,69506,00001079_000
train,69507,00020281_000
train,69508,00022472_000
train,69509,00001720_000
train,69510,00029943_007
train,69511,00019152_000
train,69512,00012130_003
train,69513,00004366_000
train,69514,00005197_001
train,69515,00027479_008
train,69516,00018574_001
train,69517,00015693_004
train,69518,00003534_023
train,69519,00021744_000
train,69520,00018286_000
train,69521,00001397_011
train,69522,00020108_002
train,69523,00003161_000
train,69524,00012675_000
train,69525,00010334_013
train,69526,00008067_013
train,69527,00000980_002
train,69528,00008434_000
train,69529,00014757_000
train,69530,00018924_000
train,69531,00010060_008
train,69532,00005194_002
train,69533,00017433_000
train,69534,00004587_000
train,69535,00016615_006
train,69536,00000798_013
train,69537,00011313_002
train,69538,00026908_009
train,69539,00017852_016
train,69540,00020827_001
train,69541,00010530_031
train,69542,00005678_000
train,69543,00011391_019
train,69544,00004006_043
train,69545,00011579_012
train,69546,00027464_012
train,69547,00025773_000
train,69548,00022718_000
train,69549,00001637_002
train,69550,00015376_034
train,69551,00008008_016
train,69552,00002802_003
train,69553,00010959_007
train,69554,00010479_000
train,69555,00021609_001
train,69556,00015088_000
train,69557,00009120_002
train,69558,00007157_017
train,69559,00010815_009
train,69560,00005066_012
train,69561,00017318_022
train,69562,00001203_008
train,69563,00004656_000
train,69564,00009783_002
