FileName,Split
0X4F1C516BC97B41EE,TRAIN
0X4F1F34E939FC2557,VAL
0X4F20288846F54AAD,TRAIN
0X4F2FCFDBC0A1DD38,TRAIN
0X4F2FF2F686A266C3,TRAIN
0X4F30FC9068E8FE43,TRAIN
0X4F331FB817B1F3BE,TRAIN
0X4F38559E6842E6B9,TEST
0X4F3D2A57AE67F1BA,TRAIN
0X4F3E4E3D41B3880F,VAL
0X4F3EA3910326F0CC,TRAIN
0X4F3FE52D34FEC127,TRAIN
0X4F421A5FB2E90A22,TRAIN
0X4F4419A0DFA94461,TRAIN
0X4F47E30FDD6BE447,TEST
0X4F48415B343A0D90,TRAIN
0X4F4BB57DAEE2B13E,TRAIN
0X4F4D1ACDEAAD616D,TRAIN
0X4F4F64C47B366DC9,TRAIN
0X4F536E88702468E5,VAL
0X4F5499DDFF536F69,TRAIN
0X4F55DBA9FA2C8A16,TRAIN
0X4F582A71F1FF7D0D,VAL
0X4F599EF3B97B2074,TRAIN
0X4F5AC6C6E87FE738,TRAIN
0X4F67102FD11ACB40,TRAIN
0X4F6A027D4F2767D2,TRAIN
0X4F6EAF6EA9D0D4AA,TEST
0X4F75447642EB2B26,TRAIN
0X4F7741E1C11B62D0,VAL
0X4F78BDF6D975B3F4,TRAIN
0X4F8669AE1E9EF98A,TRAIN
0X4F881958C896CE48,TRAIN
0X4F89846030713617,TEST
0X4F8A67FD2D22326D,TRAIN
0X4F91266598DC110C,TRAIN
0X4F919DE23C2FA6E2,TRAIN
0X4F940270E621C80F,TRAIN
0X4F963A8803EE27E1,TEST
0X4F96D302CB820C76,TEST
0X4F98D02DFC3B1946,TRAIN
0X4F9A4229C54DA391,TEST
0X4F9AAFE15DEFF1DD,TRAIN
0X4FA293CB5DA42464,VAL
0X4FA94B7C48199688,TRAIN
0X4FAB297B6620A2AB,TEST
0X4FACABF5BA7D337,TEST
0X4FAD323C9963C4C5,TRAIN
0X4FB1EC855B216E1A,VAL
0X4FB7C9EF56491F44,TRAIN
0X4FB86E58433D484,TRAIN
0X4FB8E429239BF340,TRAIN
0X4FBBACA1DE70DD6,TRAIN
0X4FC889C80C584428,TRAIN
0X4FCDB057B0CDE7DF,TRAIN
0X4FCE535BE53FAB25,TRAIN
0X4FDA647A573CBE00,TRAIN
0X4FDFAA192A4C1A34,TRAIN
0X4FE2CBC9422F019B,VAL
0X4FEC9915044DD151,TRAIN
0X4FF3346B3C8EC3AB,TRAIN
0X4FFC94D07CF61F1D,VAL
0X500329C3351ED572,TRAIN
0X500FC4E8716B0A8F,TEST
0X50123D34D2500DE7,TEST
0X50138BF24E34070,TRAIN
0X501B99B68693CCE1,TRAIN
0X50249BC3755317E9,TRAIN
0X50273065E4D6B4ED,TRAIN
0X502AEA12E5BBB9D2,TRAIN
0X5031E6955F4365B4,VAL
0X503525FC85147E0C,TRAIN
0X503BD718C4BF61C3,VAL
0X50427F902D83EA24,TRAIN
0X5042C6AB36212224,TEST
0X505828C7FAF08FAF,TRAIN
0X5069F73ECE751F8B,TRAIN
0X506A4B034D096FD7,TRAIN
0X506EEAD6511D811C,TRAIN
0X5070727F1ECC8DD4,VAL
0X50718C14D74E7486,TRAIN
0X5071B146A249B859,TRAIN
0X507257F3C2959527,TRAIN
0X5077E67FD3C011C,TEST
0X507C7C082EA6B68F,TEST
0X50807FBC49B44ED4,VAL
0X5083D1646DF2023E,TRAIN
0X50843AB0C28327D4,VAL
0X508601D38C7D0090,TRAIN
0X5089EB6EC06D2181,TRAIN
0X508FD6CD0EA0699D,TRAIN
0X508FE72264BBC1D2,TRAIN
0X5090FDBDC644DDBB,VAL
0X50915122F649829D,TRAIN
0X50974B4CA53CDE5A,TRAIN
0X5098726A21007991,TRAIN
0X509943F2C5C692C1,TRAIN
0X509B4E8F6B3C73F7,TRAIN
0X509C9EE624629703,TRAIN
0X50A01D7C0D1E0E45,TRAIN
0X50A161F5290B4A01,VAL
0X50A22335DC1C7A37,TRAIN
0X50AA85E1108DD28D,TEST
0X50AB04A900534867,TRAIN
0X50ADAC3EEB4348E3,TRAIN
0X50AF86577B0E0C0,TEST
0X50B19C247881BBAD,TRAIN
0X50B2490FF86A89ED,TRAIN
0X50B4E37239529E65,TRAIN
0X50C66E404592BE7,TRAIN
0X50D4A9CD65B07152,TRAIN
0X50D89DBCD571E45A,TRAIN
0X50D9093629F3BA7B,TRAIN
0X50DA3CD732256F5C,TRAIN
0X50DCD68550B88271,TRAIN
0X50E1A609EDB71DDE,TEST
0X50EFCFC1C29B956D,TRAIN
0X50EFE29884414EC2,TRAIN
0X50F1A619EA4634A1,TRAIN
0X50F2DBBCDE495383,TRAIN
0X50F561E08B87FD73,TRAIN
0X50F967F1598F990,VAL
0X50F9F19FB81D504C,TRAIN
0X5100C0F7F0AF1B58,TRAIN
0X510159059AAA7201,TRAIN
0X5107F84375998635,TRAIN
0X51097AF8AA3331ED,TRAIN
0X510CBB5CB06F937B,TRAIN
0X510DF8DD83561A78,TRAIN
0X510F6BFB4FBA32E,TRAIN
0X510FF9F679F312C2,TEST
0X51150E423F255843,TRAIN
0X5115DAC6AB92DF56,TRAIN
0X511728C63B70B4B1,TRAIN
0X5118B4340358A520,TRAIN
0X511C9798FB92301C,TRAIN
0X511D25AE9C39685C,TEST
0X5121D9B6B28A9A0D,TRAIN
0X512232C545DBCE9F,TRAIN
0X5122FEA094776B90,TRAIN
0X5125B39CB59E5FBE,TRAIN
0X5126AE3A3650D66B,TRAIN
0X51276E90BFD4E4C0,TRAIN
0X512845940E60D485,TRAIN
0X512A035A01A6C549,TRAIN
0X512A516AACF78DAB,TRAIN
0X512A75F626846DD1,TEST
0X51327FBFD448A550,TRAIN
0X513338EB70290591,VAL
0X513547F80FE92CA6,TRAIN
0X5135B2283BB69AF3,TEST
0X51387CAC8388DCAC,TRAIN
0X513B9DFACA291153,TRAIN
0X513CB49F4AFD54BB,TRAIN
0X51472543858384F2,TEST
0X514AE6D7248D0A2A,TEST
0X514E30A308ED7C61,VAL
0X51533857C7611936,TRAIN
0X5153747D26CD85F4,TRAIN
0X51556AE74D21038E,TRAIN
0X51574834DE0DBDA,VAL
0X515B00307A98E6F9,TRAIN
0X515B3FC559BDA78C,TRAIN
0X515B9D79337A52A8,TRAIN
0X515BE303CDEBF73D,TRAIN
0X515FB01ECBD93661,VAL
0X5169B30FBF1908B0,TRAIN
0X516A825179C202F9,TRAIN
0X517063CA3BDBF3DA,TRAIN
0X5171ECAA55C8BBA,TRAIN
0X5175AED2558B83E6,TEST
0X517B9EA7B3FBEE17,TEST
0X517DACB0D4E4274,TRAIN
0X517DB959DDA30D1F,TRAIN
0X518BC58DF231D061,TEST
0X5191570E6D6CCBC6,TRAIN
0X5193979B5CD463D0,TRAIN
0X519483F9EFA0B20E,TRAIN
0X51A155A49796F621,TRAIN
0X51A72288BC365D50,TRAIN
0X51A7D5E3CC58EB01,TRAIN
0X51AB3FD231602B33,TRAIN
0X51AF557A09FB40DA,TRAIN
0X51B29B65CD38C69E,TRAIN
0X51B5B37B6F4A8CA8,TRAIN
0X51B8DEE8747AFD9F,TRAIN
0X51BA813A5E8A6986,VAL
0X51BB2250DB2403D5,TRAIN
0X51C04B6508D13507,TRAIN
0X51C33D62976C86E7,TRAIN
0X51C7B722CB637F8,TRAIN
0X51C9BBFB660CF100,TEST
0X51D2CBF603A4689D,TRAIN
0X51D385BFAEB40339,TRAIN
0X51D66652BDB24941,TEST
0X51D8A66B24FD69CA,TEST
0X51DBEF15E61B4374,TRAIN
0X51DC2AFCF509252E,TRAIN
0X51DD9336133AA9A3,TRAIN
0X51DEA404C6DAE247,TRAIN
0X51DF5916C8A5E638,VAL
0X51E57CEE1EFF9453,TRAIN
0X51E6A6EC8684036C,TRAIN
0X51EBAEFBADEB15E9,TRAIN
0X51EDA76C5B32BFB6,TRAIN
0X51EEF0AF4CF6A039,TRAIN
0X51F0878231E80676,TRAIN
0X51F276725BEE4BF9,TRAIN
0X51F3A05DB9647C01,TRAIN
0X51FD3D57BA8323F2,TRAIN
0X51FE69873DAD3A42,TRAIN
0X51FF8C85CC1C6EC7,TRAIN
0X52014FFC1A469302,VAL
0X520169BA78B3FD6A,TRAIN
0X520285C7C42A3A71,TRAIN
0X5203FF5095E5A01,TRAIN
0X5204CC14B02919D5,VAL
0X52060B6BF382C4B4,TRAIN
0X5206D35DE3795342,VAL
0X5206F9D88064AFE8,TRAIN
0X5208E6FA65C27BC5,TRAIN
0X5210A2AE344C6131,TRAIN
0X5216E8EAC6638EC5,TEST
0X521D37449979E761,VAL
0X521EA8A95B25BF85,VAL
0X5222169EED25C8D8,TRAIN
0X5225E58471150AD3,TRAIN
0X5226FB3272760299,TEST
0X52297761808D2976,TEST
0X522E7EC5D8AA4628,TRAIN
0X522EE1FAE9E44660,TRAIN
0X523258F4875D1051,TRAIN
0X5232F0CB5A9F5EFE,TRAIN
0X5233D810FA8D90D0,TEST
0X5235A82128C7DA89,TEST
0X5238017D9647223F,TRAIN
0X523FA0DDFF2B86ED,TEST
0X523FF4ADB265D1D7,TRAIN
0X5242792A4F7179CB,TRAIN
0X52440183F6E99858,TRAIN
0X5245782BC86D72CF,VAL
0X524BD73B9BA0994B,TRAIN
0X524E096EBA4915EA,VAL
0X5250AF044F67C35B,TRAIN
0X5250BFB3A5B5DE5D,TRAIN
0X5251B40D3A1CD1D6,TEST
0X525504B5A2CB1678,TRAIN
0X525A6043720EEE80,TRAIN
0X525B53BB23B6BFFF,TRAIN
0X525F4337010EACD0,VAL
0X525F58503C9356EE,TRAIN
0X526147E29A61A557,TRAIN
0X52619FC2739EB1F1,TRAIN
0X5263B7448345F313,TRAIN
0X52640461AE729391,TRAIN
0X5266458976482657,TRAIN
0X52681CFFD5B749CC,TRAIN
0X526BA02D476E9274,TRAIN
0X5271A44429C406DE,TRAIN
0X52741F3A8E09E79C,TRAIN
0X52749A08918D145,VAL
0X527F41D680422536,TRAIN
0X52832AF3B2EE7826,VAL
0X5284C8C05B0255E9,TRAIN
0X528747A45FEF978E,TRAIN
0X52894A1293DC3698,TRAIN
0X5294006E7295A9D3,TRAIN
0X5295198F216052C5,TRAIN
0X52A19EE2EB43DCEA,TRAIN
0X52A92D8D4C0BB36B,TRAIN
0X52AB5E2861E64C14,TRAIN
0X52ADAC369E93CF52,TRAIN
0X52B0FFBD0E252F79,TRAIN
0X52B18B65394F13D1,VAL
0X52B3311CBAFB526B,TRAIN
0X52B45CBAAC8373DA,TRAIN
0X52BBC4F30524BEB6,TRAIN
0X52C8E34676F66ADB,TRAIN
0X52CBA0C16FD4CD3D,TRAIN
0X52CC0BAB001C7C06,TRAIN
0X52CDBA521DF75946,TRAIN
0X52D0359294EEDEA7,TRAIN
0X52D27E1752D12960,TEST
0X52D4906BB576A5F5,TRAIN
0X52D557F8B05D9D23,TRAIN
0X52D5600CFB02C68A,TRAIN
0X52D59CA57FAC5D8A,VAL
0X52DD020FA81C5911,TRAIN
0X52E6FB1ABC9979AA,TRAIN
0X52E72FE599012A73,TRAIN
0X52E865A8C311F559,TEST
0X52EE1C53A1BC9F16,VAL
0X52F3BB17DC1CC0EA,TEST
0X52F59CC4F973172F,TRAIN
0X52F78B094464709B,TEST
0X52F97576E094322B,TRAIN
0X52FDE4342ACD5331,TRAIN
0X52FEE70BDB811E9B,TRAIN
0X5304E93805A039EC,TRAIN
0X5305BF4F8A3780B0,VAL
0X53086AFB52330C89,TRAIN
0X530DFA010BC9EE5A,TRAIN
0X53105275386CE431,TRAIN
0X53138007E8FCB197,VAL
0X531443B0071CDBE7,TRAIN
0X5314F4555E935D32,VAL
0X532255A0D06AF53D,TRAIN
0X532260359751DBB,TRAIN
0X5323F2A87FB33D5,TRAIN
0X5324777137DAAF06,TRAIN
0X532728AF419C2BD4,TRAIN
0X53293E0FFF92E26A,TRAIN
0X5331DF8AF33FA880,TRAIN
0X5333CEAC223AB6D0,TRAIN
0X533498EF6F72192,TRAIN
0X53352F8300F75CEC,TRAIN
0X53403DC4C4526AC3,TRAIN
0X53412B6864809F46,TRAIN
0X53432F9602925B2E,TRAIN
0X53434964FF756E9A,TEST
0X53491FA3CDC950C1,TEST
0X5349865A317C7B59,TRAIN
0X53499C56E6465674,TRAIN
0X534A45D607A13527,VAL
0X534B7A1F00C0869C,TRAIN
0X534C9F54153DA440,TRAIN
0X534F8C502A462B60,VAL
0X5352D23D6CB2673C,TRAIN
0X53552FB88892AC31,TRAIN
0X5359A0AEC9FD8C36,TRAIN
0X535B7884988ACFBC,TRAIN
0X535C51E9C2EE35F1,TEST
0X535C97BB939E71C4,TRAIN
0X53640FEE8C415E2A,TRAIN
0X53654922C42D0581,TRAIN
0X53665CE9C3E14600,TRAIN
0X53666FBFC3CC3583,VAL
0X536907DD9FB81B8E,TRAIN
0X5369F6C63E8B5DF5,TRAIN
0X536F4846A4B7D0F9,TRAIN
0X536FF5B8DA04D5A9,TRAIN
0X5374EEB8E8E1650C,TRAIN
0X53766395EDD20AF4,TRAIN
0X537E0C66F1BC068B,VAL
0X5384FB77E5EA44DB,TRAIN
0X5386330F2823CD9A,TRAIN
0X5389ED952B455A33,TRAIN
0X538CA13B226682A9,TRAIN
0X538EE4B6099DF1CC,TRAIN
0X53935BDDDDEAC8BE,TRAIN
0X539386FD2B2033D5,TEST
0X539A371D00A8183E,TRAIN
0X539C8A97334B092C,TRAIN
0X539CB3C4DC98A2A2,TRAIN
0X539FF77627188BF8,TRAIN
0X53A0FEF8F35BDBDC,TRAIN
0X53B6D6024241698C,TRAIN
0X53BD50EB0C43D30D,TEST
0X53BE187CA129F29,TRAIN
0X53C185263415AA4F,TRAIN
0X53C2C17D229F3C15,TRAIN
0X53C64FBBD36CD7ED,TRAIN
0X53C694BBD38E22BF,TRAIN
0X53C69D7485C75891,TRAIN
0X53C84BFA9447BEE8,TEST
0X53C87632CB74A529,TRAIN
0X53CDAEEF7BDFBFB2,TRAIN
0X53CDFF78C91C7385,TRAIN
0X53CE02247441397F,TEST
0X53D2957F996CF868,TRAIN
0X53D35BCC24F3C358,VAL
0X53E07181682C4F8A,TRAIN
0X53E1375C97572B46,TRAIN
0X53E56B91AA00FA9D,TRAIN
0X53E9F9A7FB8F3310,TRAIN
0X53EEA5419A7890EC,TRAIN
0X53F8BDD78E95B9FC,TRAIN
0X54033ED5CBA33FFC,TRAIN
0X5404DDC9EBCC99AC,TRAIN
0X5406E97A85CAEB10,TEST
0X5407651AF7E19AD1,TEST
0X5407BBC70D8C2668,TRAIN
0X5408E0317663E31D,TRAIN
0X540A087A5D8BA000,TRAIN
0X540A0C3A3D6FE15E,TRAIN
0X540C108EF0C4BC0A,TRAIN
0X540CEAFF8921F79A,TRAIN
0X540DB65A86CE2AE9,TRAIN
0X540FDA7545A0BE0D,VAL
0X5411B84B15B3E3D3,TRAIN
0X541432A2F24BA7A4,TEST
0X5418A371914B3AAD,TEST
0X541C0693140E6AD0,TRAIN
0X541CBDC87C8A9938,TRAIN
0X5420B85CEA2D0031,VAL
0X542269B9EE51A992,TRAIN
0X542C044A1CD63BB5,TRAIN
0X542D2E472E2F1679,TRAIN
0X5432781F699FAD85,TRAIN
0X543AF83606F3A663,TRAIN
0X543FF08F5AEED836,TEST
0X5440A5C9A8CACA49,TEST
0X54426A036FD34753,TRAIN
0X54442FC8E9CB9471,TRAIN
0X5445E6F3C13CBD31,TRAIN
0X544FD7AD28A89E2,TRAIN
0X545052C74517595D,TRAIN
0X5451814C7D5751EE,TRAIN
0X545A13EBCAB66563,VAL
0X545A872618190FB2,TRAIN
0X545AE8E42396264B,TEST
0X5463B4BB0B291919,TRAIN
0X5468C7D7A31C7B4E,TRAIN
0X54698C3D37232417,TRAIN
0X547038301E3979F9,TRAIN
0X547103856DCD6CB5,TRAIN
0X547240BF9319AEB2,TRAIN
0X54753D541D22E2A6,TRAIN
0X547722DDE523BEA8,TRAIN
0X5477359C84D56656,TRAIN
0X5478D5A9213C8100,TRAIN
0X547B565B7E7D71E0,VAL
0X547BE4F7E93BBD8E,TEST
0X5482AE6485A16527,TRAIN
0X5488B4989668C529,TEST
0X54929E074AA52477,TRAIN
0X5496FF752FDE2035,TRAIN
0X549DC9EF35C8C4E1,TRAIN
0X549E4D1EF55F1A8E,TRAIN
0X54A01EB69B2856E5,TRAIN
0X54A17A345854DE4F,TRAIN
0X54A1D14B31268CC6,TRAIN
0X54A2D65EAE28F52,TRAIN
0X54B01A56E95D4A2E,VAL
0X54B116C8FC863906,TRAIN
0X54B16EA56C850E86,VAL
0X54B172E349A11249,TRAIN
0X54B48701142030FC,TRAIN
0X54B60ED35AF2106C,TRAIN
0X54B663CB7EDDFDCE,TRAIN
0X54B71D4AF64D761C,TRAIN
0X54B8B2249BC8D627,TRAIN
0X54B9C80F509BBF38,VAL
0X54BB6DC418E39712,TRAIN
0X54BDACF8BA99714A,TRAIN
0X54C421A80132E0C1,TRAIN
0X54CA4BDAF8C19A6C,TRAIN
0X54CB2267CB8CEBBB,TEST
0X54CD126B0C4D7D78,TRAIN
0X54CDBDAA77A5FD1F,TRAIN
0X54CF7E6850392CF3,TRAIN
0X54D24B12375DA7A9,TRAIN
0X54D663188563F412,TRAIN
0X54D8BECFC523ACC0,TRAIN
0X54DB8759A3F32BB7,TRAIN
0X54DF4907CC51E612,TRAIN
0X54E4998C51F9E270,TRAIN
0X54E58ED86243D0B1,TRAIN
0X54EA74B9F2F612A3,TEST
0X54F30BAC1CA08CA5,TRAIN
0X54F3797A02026F4,TRAIN
0X54FBE65372BC873,TEST
0X55002DEF59DB3DD2,VAL
0X55058C5F4D7952FC,VAL
0X55068EDD14C46A52,TRAIN
0X5508A93688262E41,VAL
0X550D53D5EC185F5B,TRAIN
0X55108601E603EE28,TRAIN
0X5511D9A61EB4B90,TRAIN
0X551726008E92B23D,TRAIN
0X5519060A689F206,TRAIN
0X551C98C8FE6B51A9,TRAIN
0X551E297304F24B60,TRAIN
0X55232922CC7FEEED,TRAIN
0X5525679C7CAF9ACA,TRAIN
0X552D2BEC02396DD4,TEST
0X552F06BFE42062D8,VAL
0X552F28636AF60E12,TRAIN
0X552F36A6E92D7FE8,TRAIN
0X55306990D785541A,TRAIN
0X5530A07BC4EB238F,TRAIN
0X55324702AE57AF6D,TEST
0X5532CED62BAB6882,TRAIN
0X5537710165616E3F,TEST
0X554436B8E190C6C8,TRAIN
0X5544FBF1BA5A9A61,TRAIN
0X554AC1E23B17F678,TEST
0X554BA85E872B3ADC,TRAIN
0X554E1E7CA898F04B,TRAIN
0X554F12E355AF8FF4,TRAIN
0X5551A05C97F8D56D,TRAIN
0X5555BF5C1EDB9A9B,TRAIN
0X555625C9E3EC6CEC,VAL
0X555876814CADAFA9,TRAIN
0X55622F196983BF6A,TRAIN
0X5563B85DBBF1351C,TRAIN
0X556778F52DA9C489,VAL
0X556D518F0DA96477,TRAIN
0X556EDE44066B12B8,TRAIN
0X556FD0F89DA85639,TRAIN
0X5572CB2B3CEA5D9D,TRAIN
0X5572F384EF9DD9FC,TEST
0X55776F3806F893EA,TRAIN
0X557E1E735D23884B,TRAIN
0X5581B2D3B0328218,TRAIN
0X55822C238F9E5AD3,TRAIN
0X55866DE7615EB0C5,TRAIN
0X558A2A6676BE7D36,VAL
0X558BBB9DC59ABE58,TEST
0X558C8F3D27CEDA73,TRAIN
0X558FCFDEDFCAFCD5,TRAIN
0X5590B39A15DFDEFB,TRAIN
0X559321CCEEEF01DF,TRAIN
0X55946D9966062EAB,TRAIN
0X5595939CF40AD617,TRAIN
0X5596B9090BBECECC,VAL
0X559CBA3607FC7673,TEST
0X559FE34A6D107985,TRAIN
0X55A40FE407A960E2,TRAIN
0X55A8DADE461043A7,TRAIN
0X55AD49CFEDC55DA0,TRAIN
0X55AE4F5E25A9609F,TEST
0X55AEA1223ADFB9E8,VAL
0X55B0C7326EDA51B0,TRAIN
0X55B0F73B6D560359,TRAIN
0X55B28D6DC97FB5C4,TRAIN
0X55B2FB1BDE1B809F,TRAIN
0X55B49E2362323D1F,TRAIN
0X55B743099A8EC7BC,TRAIN
0X55BAE17B3063905A,TRAIN
0X55BD75ADD9A85ADB,TRAIN
0X55BE2D4BC726F7B7,TEST
0X55C0000B295E5100,TRAIN
0X55C600641A1669E,VAL
0X55CA123768AEFB14,TRAIN
0X55CFEE15BB86A841,TRAIN
0X55D3F7134FE08939,TEST
0X55D7CB901F53B25F,TRAIN
0X55D7F567D55FE1F6,TRAIN
0X55D97A446839D999,TEST
0X55DD5AB1762EDCDA,TRAIN
0X55EF093BB97CF2D1,TRAIN
0X55F05AC4B87FF7ED,TRAIN
0X55F34E78F82115A,TRAIN
0X55F5808EF06694A4,TRAIN
0X55F8010A394F3756,TRAIN
0X55FF5914AD9A8C52,TRAIN
0X560279556FB69A44,VAL
0X5604847553919219,TRAIN
0X5606683C2B5E4E3C,TRAIN
0X56099E849EE89786,TRAIN
0X560AC3ED5C9AA949,TEST
0X560DCF7EA12DC533,TRAIN
0X560F4FD09C718326,TRAIN
0X561479A7A64AF873,TRAIN
0X5617906D2ADFA252,TRAIN
0X56196FF1812E8C2,TRAIN
0X561B0F7DC084235B,TRAIN
0X561B176101B8763D,TRAIN
0X561EA6D2BA7109CC,TRAIN
0X562104499AF7434C,VAL
0X5623423CD11DB981,TRAIN
0X5628BF37F914D9D3,VAL
0X562D7CFA5BAE1A69,TEST
0X562DD4BDA72895C5,VAL
0X562F92891AEF1368,TRAIN
0X5634E7D1A1EF62FE,TRAIN
0X5637911EE0FA79F3,VAL
0X563A4DE533398A77,TRAIN
0X563EE078BB4DBE66,TRAIN
0X56477376D54B5518,TRAIN
0X564851F58C08D3CF,TRAIN
0X5648DF28AE0A879F,VAL
0X56497E5A81DB483A,TEST
0X564B7112D21AC297,TEST
0X564D07499141655,VAL
0X564F15765F05A7ED,TRAIN
0X565CB99FA2247353,TRAIN
0X566073CD81D42C71,VAL
0X566816B89E817417,TRAIN
0X566B56DBD9C76630,TRAIN
0X566BCD122F004DBB,TRAIN
0X56708560343E424C,TRAIN
0X56744939961E376C,TRAIN
0X56772AFC64BB2E21,TRAIN
0X5678F14272EC915,TRAIN
0X56797D174D34659A,TRAIN
0X567AE5FEFC5CE4C6,TRAIN
0X567C02D701B3C187,VAL
0X568003EF393E748E,TRAIN
0X5680EEA4E51CBF5E,TRAIN
0X568183EB03D60A5E,VAL
0X5681A0EC29CEDAFB,TEST
0X5682461951253D12,TRAIN
0X56832722695AD390,TRAIN
0X56874CBB4CCD7382,TRAIN
0X568C885819B16C0A,TRAIN
0X568CB22448662BDC,TRAIN
0X569083868ADC8519,VAL
0X5694870433CABB5,VAL
0X5699359D37175033,TRAIN
0X569C32CA446F75CB,TEST
0X569DEFF95A8A059F,TRAIN
0X56A3F4651716DAFF,TRAIN
0X56AA2BDAB8C1F14F,VAL
0X56AEDD98E8E5A043,TRAIN
0X56AF18E9AFAC458,TRAIN
0X56B33CBB233A00B9,TRAIN
0X56B7224CF1210326,TRAIN
0X56B7729C43515690,TEST
0X56B7B0747C33B23A,TRAIN
0X56B9E97A265B9F6C,TRAIN
0X56BAEFC36506EC74,TRAIN
0X56BDAF0A20E92CF1,TRAIN
0X56C0487D888C3C2E,TRAIN
0X56C28776175F8548,VAL
0X56C97E9D6660C8B7,TRAIN
0X56D0F1AB970BFE4D,VAL
0X56D7623C833287F2,TRAIN
0X56D95E6BBB21D5B4,TRAIN
0X56E3DF133F5CF751,TRAIN
0X56E7A49CF36EA5F9,TRAIN
0X56ECC2667F530B1,TRAIN
0X56F50AAB96844031,TRAIN
0X56F9344331EA3B8,TRAIN
0X56FC2793F196F52C,TRAIN
0X56FC615935BD61AD,TRAIN
0X56FD0409BFA202DF,TEST
0X570169A62E38E453,TRAIN
0X57049D79D2223947,TRAIN
0X57068FCB2941B2B0,TRAIN
0X5709B89606570BB5,TRAIN
0X570CF669C75084DE,TRAIN
0X57115FCDFC17AD13,TRAIN
0X5711E76EE9E6D05C,TRAIN
0X571A188810080076,VAL
0X571FD5A3DF89F23E,VAL
0X572499FB5E263E98,VAL
0X57294851359B9F2C,TRAIN
0X572AEF5D9FB71D5E,TEST
0X5732F683C370572F,VAL
0X5737214D87C3C6A2,TRAIN
0X5737FD30335E04B2,TRAIN
0X5739E698E8CF82B8,TRAIN
0X573ACEFCBEEEBDB1,TRAIN
0X5740370BFDBCB8C0,TRAIN
0X57418E2E81370788,TRAIN
0X5746FD1045390A93,TEST
0X5747C22B0A383B17,TRAIN
0X574915FE8F47DA9D,TEST
0X57496C7B6FB532F3,TRAIN
0X575385417D2251F3,TRAIN
0X575A1E4C8C441849,TEST
0X57614735C29E7850,TEST
0X57638EDBA6862410,TEST
0X5763B13F5E834682,TRAIN
0X576CE75DB92A2833,TRAIN
0X5770BC86E23F64A1,VAL
0X577895B05C084B1C,TRAIN
0X5782DC934099FAF7,TRAIN
0X5789708D8B711CE9,TRAIN
0X5789D0955145506E,TRAIN
0X578A64C447B18198,TEST
0X578CD55FD7FA1FBC,TRAIN
0X579545295C91E0C9,TRAIN
0X57967E99CD78E8DD,VAL
0X57998A179A216872,TRAIN
0X579AA4481F4C4811,TRAIN
0X57A074E488CFB7AC,VAL
0X57AD6F3761E27928,TRAIN
0X57ADA497F0EBEDF1,TRAIN
0X57AF243EC526F96B,TRAIN
0X57AF4D24B154C573,TRAIN
0X57B106FE43F61E7F,TRAIN
0X57B2E99ECD4B98E1,TRAIN
0X57B3CE32DFE7E331,TEST
0X57B578504088002B,TRAIN
0X57BBFCDCFCC7C65B,TRAIN
0X57C2A3A02FE8B21,TRAIN
0X57C34323F2863D98,TRAIN
0X57C52904B0175D71,TRAIN
0X57C86935475E8DA1,TRAIN
0X57CAE0E977EF3D47,TRAIN
0X57D305C314C9E75B,VAL
0X57D44A1928229F95,TRAIN
0X57D45309B5983032,TRAIN
0X57D463CDA795B9E4,TRAIN
0X57DC82A70105D85E,TRAIN
0X57E2E5B50B2F0E9F,TRAIN
0X57E5F01C8FBC44B2,TRAIN
0X57E623AB38FB2122,TRAIN
0X57E6ED6156AD179,TRAIN
0X57EE8E6B8C4E7F5,TRAIN
0X57F0C4F8C24F34EA,TRAIN
0X57FB35BD11EF937D,TRAIN
0X57FE3361D451C871,TRAIN
0X5806E874A6A5F13D,TRAIN
0X5807A3E41076EE92,TRAIN
0X580C785A54010D31,TEST
0X580CEE48A5CB3F78,VAL
0X580E9EB1627EA2EC,TRAIN
0X5814C1D501200DBC,TRAIN
0X5816941DEDFD5EF8,TRAIN
0X581C466FF21EA655,VAL
0X58234EC2ACE425BC,TRAIN
0X582705BA9DF60331,TRAIN
0X582990A8C81BACB0,TRAIN
0X58328E6D19296808,TRAIN
0X58338E94EAA6EFCE,TRAIN
0X5834018E4FD4FBEA,TRAIN
0X58344E9C7BAF1EFC,TRAIN
0X58381B534004F33A,TRAIN
0X583C05A8EFEF7992,TRAIN
0X583DA07459933891,VAL
0X5843363A84693349,VAL
0X584739FD0DD86A50,TRAIN
0X58476FD2C3A6A4D4,TRAIN
0X5849D369214E9D44,TRAIN
0X5862D7393B1702A1,TEST
0X5864696B49D8AEFA,TRAIN
0X5864C38A349E78EB,TRAIN
0X586512267FF12EFB,TRAIN
0X58689D0656F5952E,TRAIN
0X586F5B8D38894CA9,TRAIN
0X5870E298D9583F01,TRAIN
0X58715681A919A46B,TRAIN
0X5871F4CB38FCA3DD,TRAIN
0X587790E0A7D9D232,TRAIN
0X587BA6A4BB4E5419,TRAIN
0X58839F3785AF3EA5,TRAIN
0X58871E2E411DF847,TEST
0X5888A01BFE3480D4,TRAIN
0X588B2DFAF08B8A55,VAL
0X588C869314F5D067,VAL
0X588E162E5DD9DB03,TRAIN
0X588E3EACF2F064F3,TRAIN
0X588FDBBA1B4732A1,TEST
